enroll_id,student_id,course_id,enroll_date,status,attendance_rate,homework_completion_rate
2250,770,4,2025-03-01,completed,74.6,75.3
2251,770,2,2024-10-23,dropped,50.3,87.8
2252,770,2,2025-03-26,no_show,47.7,96.2
2253,770,1,2025-03-04,no_show,57.1,66.4
2254,771,1,2025-08-07,no_show,88.5,98.2
2255,771,2,2024-12-27,completed,63.3,57.1
2256,771,3,2024-09-14,no_show,64.3,35.2
2257,771,1,2025-05-14,dropped,68.6,75.4
2258,771,1,2025-05-10,dropped,76.4,33.3
2259,772,3,2024-10-07,completed,63.9,85.2
2260,773,1,2024-09-19,dropped,80.1,53.2
2261,773,5,2025-02-04,no_show,83.1,74.3
2262,773,2,2024-12-31,dropped,98.7,36.1
2263,773,1,2024-12-08,dropped,88.2,83.8
2264,773,3,2024-11-23,completed,64.7,80.5
2265,774,1,2025-07-14,no_show,48.2,60.9
2266,774,1,2025-06-26,completed,70.3,42.2
2267,774,3,2025-06-26,no_show,88.8,48.1
2268,774,2,2025-07-16,dropped,75.9,57.7
2269,774,1,2025-03-01,completed,79.7,46.1
2270,775,4,2025-06-30,no_show,46.6,81.2
2271,776,2,2025-02-03,active,60.5,81.7
2272,777,2,2024-11-04,no_show,48.3,88.8
2273,778,5,2025-02-28,active,93.0,30.3
2274,778,2,2025-07-11,no_show,57.1,69.2
2275,779,3,2025-06-30,active,62.4,45.4
2276,779,2,2024-10-14,dropped,95.0,37.1
2277,779,2,2025-02-04,dropped,61.7,81.5
2278,779,3,2024-12-30,no_show,91.7,97.3
2279,779,5,2025-07-08,no_show,94.7,53.8
2280,780,4,2024-09-21,dropped,89.8,78.3
2281,780,1,2025-04-01,dropped,73.8,54.8
2282,780,2,2024-11-16,dropped,40.3,44.6
2283,780,5,2025-01-22,completed,48.0,68.9
2284,780,3,2025-03-02,completed,97.7,64.4
2285,781,3,2025-05-11,completed,95.0,85.1
2286,781,2,2025-06-14,dropped,50.2,43.7
2287,782,5,2025-01-20,dropped,60.5,75.3
2288,782,4,2025-02-08,dropped,75.6,61.0
2289,782,1,2025-03-23,completed,55.3,86.1
2290,782,2,2024-09-19,dropped,94.5,99.1
2291,783,4,2025-03-24,dropped,64.1,76.4
2292,783,4,2025-05-06,no_show,53.2,81.1
2293,783,2,2025-01-17,no_show,52.8,35.7
2294,783,3,2024-12-09,active,50.0,96.5
2295,784,2,2024-10-07,no_show,67.5,43.7
2296,784,5,2024-10-28,active,44.4,98.2
2297,784,5,2025-08-17,no_show,76.9,63.4
2298,784,4,2024-09-21,active,54.4,78.2
2299,785,5,2025-07-10,no_show,56.1,94.1
2300,786,2,2024-10-30,completed,48.6,59.8
2301,786,5,2025-04-04,active,53.4,35.3
2302,786,5,2024-11-09,dropped,47.8,31.6
2303,787,5,2025-06-09,completed,55.6,30.8
2304,788,1,2025-02-11,no_show,56.1,31.1
2305,788,4,2025-07-28,dropped,80.2,60.7
2306,788,2,2024-11-04,no_show,73.7,85.4
2307,788,2,2024-10-09,completed,99.0,35.4
2308,788,1,2025-04-22,active,97.8,49.7
2309,789,3,2025-02-24,dropped,45.5,59.1
2310,789,2,2025-01-08,dropped,45.1,42.4
2311,789,2,2024-11-08,dropped,85.2,41.0
2312,789,4,2025-06-06,no_show,65.4,52.9
2313,790,1,2025-01-31,dropped,75.8,88.8
2314,790,4,2025-01-05,no_show,62.2,78.2
2315,790,2,2024-12-09,completed,60.7,30.3
2316,790,2,2025-08-06,completed,42.3,91.4
2317,791,4,2025-08-05,completed,43.5,98.7
2318,791,4,2025-07-24,active,58.5,64.7
2319,791,3,2025-01-03,dropped,54.9,94.5
2320,791,2,2025-06-01,no_show,66.9,61.2
2321,791,3,2025-06-26,dropped,86.1,70.7
2322,792,5,2024-12-28,completed,69.4,75.4
2323,792,1,2025-02-07,completed,43.7,80.4
2324,793,5,2025-03-12,completed,41.3,43.8
2325,794,4,2025-04-01,no_show,52.6,61.3
2326,795,4,2024-10-17,no_show,89.9,89.6
2327,795,5,2025-05-10,completed,47.8,80.8
2328,796,3,2024-10-13,dropped,99.3,73.5
2329,796,4,2025-01-21,dropped,82.8,32.1
2330,796,2,2025-08-07,active,63.3,59.2
2331,797,3,2024-11-26,no_show,54.6,63.1
2332,797,5,2024-10-24,active,57.6,71.1
2333,797,5,2024-10-17,dropped,41.7,47.0
2334,797,5,2025-05-08,no_show,53.0,66.4
2335,797,2,2025-08-05,dropped,70.9,46.4
2336,798,2,2024-10-15,completed,44.0,33.1
2337,798,4,2025-01-20,no_show,61.0,65.6
2338,798,3,2025-07-17,active,53.5,51.9
2339,798,3,2024-09-24,no_show,42.0,30.8
2340,798,2,2025-01-11,dropped,45.9,45.8
2341,799,4,2025-02-11,active,53.0,82.4
2342,799,3,2024-12-16,no_show,75.7,76.5
2343,799,3,2025-04-29,active,64.4,93.7
2344,800,2,2025-06-15,completed,66.2,41.9
2345,800,2,2025-02-20,dropped,92.2,91.2
2346,801,3,2025-05-02,active,62.9,68.2
2347,802,2,2025-05-25,dropped,90.6,96.3
2348,803,3,2025-05-18,active,54.6,66.2
2349,804,2,2025-03-21,no_show,85.4,63.9
2350,804,3,2024-12-22,no_show,82.8,64.1
2351,805,3,2024-11-22,active,80.8,91.9
2352,805,2,2025-05-07,no_show,75.0,88.6
2353,805,5,2024-10-15,active,67.9,31.4
2354,805,1,2025-06-19,completed,79.5,85.6
2355,805,2,2025-05-25,dropped,64.1,94.2
2356,806,3,2025-01-24,active,79.7,61.6
2357,806,3,2025-07-17,no_show,65.8,46.3
2358,806,1,2025-04-28,dropped,85.1,37.8
2359,806,4,2024-09-28,active,49.9,90.1
2360,807,1,2024-12-01,dropped,95.0,59.1
2361,807,5,2025-03-08,completed,58.4,67.7
2362,807,4,2024-11-08,no_show,85.0,97.9
2363,807,1,2024-10-29,completed,74.8,53.5
2364,807,5,2024-09-10,completed,58.9,30.2
2365,808,2,2024-09-29,no_show,76.8,58.9
2366,808,2,2025-07-28,no_show,69.2,43.8
2367,808,4,2024-10-08,active,82.6,56.4
2368,808,5,2024-11-06,no_show,93.8,64.3
2369,808,1,2024-10-31,completed,66.0,57.3
2370,809,5,2025-06-06,no_show,80.6,85.9
2371,809,4,2024-11-08,completed,45.6,33.5
2372,809,2,2025-05-16,dropped,74.4,80.8
2373,809,2,2024-11-24,completed,45.0,69.5
2374,809,5,2025-05-13,no_show,92.8,30.1
2375,810,3,2025-03-15,completed,70.1,70.1
2376,811,1,2025-04-13,no_show,55.0,75.5
2377,811,2,2025-05-31,no_show,89.9,81.1
2378,811,3,2025-03-15,no_show,86.1,85.5
2379,811,1,2025-08-11,no_show,43.4,81.0
2380,812,2,2025-06-06,dropped,64.4,78.5
2381,812,3,2025-03-12,dropped,41.3,75.2
2382,812,4,2024-11-25,active,78.0,47.6
2383,812,5,2025-02-17,active,43.3,71.9
2384,813,4,2025-08-07,completed,52.9,31.3
2385,813,5,2025-03-21,no_show,99.0,36.7
2386,813,5,2024-10-10,dropped,79.8,76.1
2387,813,4,2025-03-24,active,96.0,55.4
2388,814,3,2024-10-11,active,61.9,72.7
2389,814,5,2024-09-23,completed,64.4,44.4
2390,814,3,2024-08-31,dropped,78.4,31.5
2391,815,4,2025-03-01,completed,52.6,35.3
2392,815,4,2025-06-02,no_show,88.5,31.1
2393,815,4,2025-06-01,dropped,41.0,84.6
2394,815,4,2025-08-11,completed,50.4,94.0
2395,816,2,2025-07-01,dropped,63.5,75.3
2396,816,3,2025-06-02,no_show,52.8,97.5
2397,816,5,2025-05-20,no_show,69.5,82.9
2398,816,3,2024-08-31,active,85.9,38.5
2399,817,3,2025-08-29,no_show,42.5,97.4
2400,817,4,2025-02-08,dropped,65.2,84.9
2401,817,5,2024-12-04,no_show,46.6,87.7
2402,818,2,2024-09-10,dropped,71.6,40.6
2403,818,2,2024-08-31,completed,40.5,74.2
2404,818,4,2025-08-22,dropped,66.9,78.1
2405,819,1,2025-07-03,completed,49.0,77.2
2406,819,1,2025-05-17,completed,76.7,49.7
2407,819,5,2025-04-15,active,93.6,53.1
2408,819,1,2024-09-22,no_show,79.2,54.4
2409,819,3,2024-10-30,completed,75.6,62.2
2410,820,2,2025-04-22,no_show,63.5,82.3
2411,821,5,2025-04-15,active,87.6,94.6
2412,821,2,2025-06-08,no_show,98.3,55.5
2413,821,1,2025-01-27,active,52.1,46.7
2414,821,3,2025-05-16,no_show,71.3,93.3
2415,821,2,2025-07-12,no_show,65.4,97.0
2416,822,2,2024-11-23,no_show,88.7,40.7
2417,822,4,2024-10-21,active,79.6,39.9
2418,822,2,2024-11-25,dropped,80.7,35.7
2419,822,2,2024-12-16,dropped,67.7,84.1
2420,823,2,2025-07-19,completed,86.9,39.7
2421,823,1,2025-01-16,active,52.8,33.7
2422,823,5,2025-05-03,dropped,70.0,40.5
2423,823,1,2024-12-24,no_show,92.0,49.5
2424,823,2,2025-03-26,active,83.7,79.5
2425,824,1,2024-11-24,completed,77.0,47.7
2426,824,3,2025-06-23,active,97.9,48.9
2427,824,5,2025-08-10,completed,75.4,85.2
2428,824,1,2025-01-28,dropped,76.0,97.5
2429,824,2,2025-06-03,no_show,93.1,97.6
2430,825,4,2024-11-10,dropped,73.4,88.5
2431,825,3,2025-01-29,completed,42.7,82.3
2432,825,1,2025-01-22,no_show,65.6,64.0
2433,825,4,2025-07-15,completed,80.6,36.7
2434,825,4,2024-10-09,completed,85.5,88.2
2435,826,1,2025-03-30,dropped,62.2,56.4
2436,826,3,2025-03-14,active,86.4,34.6
2437,826,4,2024-10-14,no_show,48.3,53.9
2438,826,1,2025-04-12,completed,45.7,77.3
2439,826,2,2025-04-04,completed,52.1,50.8
2440,827,1,2024-11-02,dropped,72.2,39.7
2441,827,1,2024-12-05,completed,84.2,74.4
2442,828,1,2024-11-25,no_show,75.9,51.1
2443,828,5,2024-10-27,active,98.0,83.0
2444,828,4,2025-03-09,dropped,69.8,91.4
2445,828,4,2025-04-19,active,99.6,89.3
2446,829,4,2025-06-21,active,68.7,92.8
2447,829,2,2025-05-04,completed,85.1,50.9
2448,829,3,2025-03-12,completed,78.6,97.5
2449,830,4,2025-02-21,no_show,50.9,84.2
2450,830,3,2025-07-31,completed,71.5,83.2
2451,830,4,2025-04-27,completed,63.7,90.7
2452,830,5,2025-02-11,completed,40.6,38.1
2453,831,3,2025-02-19,no_show,73.6,35.4
2454,831,1,2025-03-23,active,82.8,71.3
2455,832,2,2024-11-16,no_show,67.3,66.8
2456,832,5,2025-01-15,dropped,99.1,78.2
2457,832,4,2025-03-31,dropped,45.6,36.6
2458,832,4,2025-08-07,dropped,58.4,95.5
2459,832,1,2025-07-30,active,75.1,82.7
2460,833,4,2025-06-15,no_show,67.7,77.3
2461,833,2,2025-08-19,active,59.3,38.4
2462,834,1,2025-08-25,active,91.2,88.6
2463,835,3,2025-07-15,dropped,67.0,35.1
2464,835,4,2025-06-14,completed,84.4,45.7
2465,835,2,2025-04-04,completed,53.5,55.6
2466,836,1,2025-02-22,no_show,61.3,45.7
2467,836,3,2024-11-12,dropped,74.9,60.9
2468,836,5,2024-09-05,completed,73.6,66.8
2469,836,4,2025-02-09,dropped,67.1,48.7
2470,837,3,2025-06-15,active,83.9,55.2
2471,837,3,2025-02-21,active,57.6,44.2
2472,837,3,2025-01-26,active,94.2,44.8
2473,837,4,2025-08-19,dropped,49.7,92.3
2474,838,4,2025-05-20,dropped,75.9,43.2
2475,838,4,2025-01-23,dropped,83.1,66.0
2476,839,4,2024-11-24,no_show,42.4,57.0
2477,839,3,2025-07-24,dropped,95.9,73.2
2478,839,5,2025-04-10,active,81.3,74.6
2479,840,5,2025-02-07,active,78.5,60.2
2480,840,4,2025-03-04,no_show,99.0,35.1
2481,840,3,2024-12-23,no_show,63.3,95.3
2482,841,1,2025-04-02,active,84.4,90.0
2483,841,1,2025-01-03,no_show,66.4,36.4
2484,841,1,2025-06-17,dropped,89.7,58.3
2485,842,5,2025-03-02,no_show,76.0,79.1
2486,843,3,2025-05-03,active,58.3,80.8
2487,843,1,2025-05-31,active,53.0,40.8
2488,843,4,2024-10-18,active,66.3,91.3
2489,843,1,2025-06-14,dropped,51.6,92.1
2490,844,3,2024-10-16,active,59.9,86.3
2491,845,5,2024-12-25,no_show,56.6,92.8
2492,845,2,2025-05-14,completed,77.3,97.1
2493,845,2,2024-09-12,dropped,75.2,54.3
2494,845,2,2024-10-27,no_show,59.9,37.2
2495,846,3,2024-09-27,no_show,45.1,81.4
2496,846,1,2025-07-22,dropped,94.3,72.8
2497,846,2,2025-01-07,no_show,76.7,42.8
2498,846,1,2025-05-05,dropped,52.8,91.7
2499,846,2,2025-05-05,completed,50.1,89.3
2500,847,3,2025-07-05,active,88.5,36.5
2501,847,2,2025-03-13,dropped,59.4,40.5
2502,848,5,2025-02-03,no_show,46.3,98.0
2503,848,4,2025-01-15,completed,85.1,88.0
2504,848,1,2025-02-11,dropped,62.9,37.4
2505,848,1,2025-06-28,active,56.7,76.8
2506,849,3,2024-09-12,completed,64.5,96.0
2507,850,1,2025-05-04,no_show,60.6,90.0
2508,851,3,2025-08-23,active,96.7,61.7
2509,852,4,2025-08-02,dropped,86.9,30.6
2510,852,4,2024-12-25,completed,66.9,77.3
2511,852,2,2025-04-08,active,66.8,51.3
2512,852,2,2024-10-21,dropped,54.9,68.8
2513,853,2,2025-08-28,active,93.6,59.2
2514,853,3,2024-09-03,active,96.8,51.1
2515,853,2,2025-01-29,active,60.8,67.1
2516,854,5,2025-05-08,no_show,70.2,90.6
2517,854,5,2025-04-09,dropped,74.8,72.7
2518,854,2,2024-09-22,dropped,78.6,95.0
2519,855,5,2024-12-03,dropped,94.0,98.9
2520,855,1,2025-04-05,completed,69.2,72.3
2521,855,4,2024-12-10,no_show,56.1,83.0
2522,855,5,2025-01-28,completed,45.4,41.8
2523,855,2,2025-04-08,dropped,86.2,87.8
2524,856,4,2024-09-03,no_show,70.2,46.7
2525,856,2,2024-12-30,completed,60.7,48.0
2526,856,5,2025-01-27,completed,70.4,65.1
2527,856,2,2024-09-01,dropped,88.2,74.1
2528,856,4,2024-10-04,no_show,59.9,38.5
2529,857,3,2025-05-12,active,78.9,90.7
2530,857,1,2025-06-14,dropped,50.3,83.0
2531,858,5,2025-07-11,completed,68.8,56.2
2532,858,4,2025-07-05,active,93.1,43.2
2533,858,4,2025-04-27,no_show,63.4,38.9
2534,858,2,2025-02-01,active,54.0,38.3
2535,858,5,2024-12-31,dropped,44.4,98.8
2536,859,1,2025-03-02,dropped,71.6,66.0
2537,860,3,2025-06-27,no_show,52.1,57.3
2538,861,2,2024-10-15,dropped,93.9,75.0
2539,861,5,2025-03-15,no_show,90.0,33.5
2540,861,4,2024-12-25,active,60.5,97.0
2541,861,5,2025-04-10,completed,98.9,97.3
2542,862,3,2024-12-18,completed,82.9,31.2
2543,863,2,2025-07-13,no_show,72.1,62.1
2544,863,5,2025-08-05,completed,43.3,80.3
2545,864,2,2025-08-17,dropped,75.5,38.1
2546,864,1,2024-10-25,active,49.9,49.1
2547,864,2,2024-09-03,active,63.1,36.3
2548,864,1,2024-09-25,dropped,68.9,90.7
2549,864,3,2025-04-21,dropped,86.2,45.8
2550,865,4,2025-04-28,no_show,77.0,36.3
2551,865,3,2025-08-21,active,79.8,69.3
2552,865,4,2025-08-11,no_show,56.6,72.5
2553,865,2,2024-09-27,active,53.6,34.9
2554,865,1,2024-10-12,active,83.2,66.7
2555,866,2,2025-03-21,completed,53.6,37.6
2556,867,5,2024-12-08,no_show,58.6,38.3
2557,867,1,2025-02-17,no_show,80.0,44.6
2558,867,5,2025-01-15,active,75.1,74.7
2559,867,4,2025-07-17,no_show,47.3,41.6
2560,868,2,2024-10-29,no_show,46.5,67.5
2561,868,1,2024-11-06,no_show,89.0,44.0
2562,868,1,2024-10-03,completed,67.1,54.2
2563,868,2,2025-08-27,dropped,65.9,64.0
2564,869,1,2025-05-24,active,56.3,83.6
2565,870,5,2025-08-11,dropped,75.5,52.1
2566,870,5,2024-10-18,no_show,57.3,92.1
2567,870,2,2025-02-25,dropped,51.5,49.0
2568,870,3,2024-11-27,active,96.0,88.7
2569,870,3,2024-10-13,no_show,80.4,68.2
2570,871,1,2025-06-24,no_show,83.1,52.6
2571,871,4,2025-07-09,active,93.8,98.1
2572,871,5,2025-02-06,no_show,93.1,80.4
2573,871,1,2024-10-22,completed,62.9,38.4
2574,872,1,2025-03-19,dropped,69.6,39.7
2575,872,5,2025-03-12,active,77.2,58.9
2576,872,3,2025-05-13,no_show,96.6,98.3
2577,873,4,2024-10-29,no_show,45.5,87.8
2578,873,4,2025-04-13,dropped,92.6,72.8
2579,873,3,2025-08-08,active,62.8,38.7
2580,874,3,2024-12-14,no_show,76.6,57.9
2581,874,3,2025-05-28,completed,90.4,66.8
2582,875,5,2025-06-03,no_show,42.0,84.4
2583,875,2,2024-11-28,completed,66.1,61.2
2584,876,3,2025-03-16,completed,85.5,47.3
2585,877,3,2024-11-05,active,42.8,67.4
2586,877,5,2025-03-04,no_show,51.0,84.0
2587,877,2,2025-05-07,active,56.9,86.6
2588,877,3,2024-12-10,dropped,77.1,84.2
2589,877,4,2024-11-15,active,94.8,94.9
2590,878,2,2024-12-15,completed,67.9,55.0
2591,878,2,2025-04-18,dropped,67.0,66.5
2592,878,2,2025-05-08,no_show,87.7,61.9
2593,878,3,2025-04-12,completed,90.9,82.3
2594,878,1,2025-03-11,completed,62.2,71.4
2595,879,4,2025-03-02,completed,51.4,86.8
2596,879,4,2025-04-08,completed,83.2,81.0
2597,879,4,2025-03-31,completed,87.9,46.8
2598,879,5,2025-01-18,active,95.9,84.9
2599,879,4,2025-07-22,dropped,48.7,32.6
2600,880,4,2024-11-18,active,59.8,59.3
2601,880,4,2024-12-21,completed,55.4,65.8
2602,880,3,2024-09-10,active,48.3,69.9
2603,880,5,2024-12-28,completed,40.5,100.0
2604,880,1,2025-05-28,active,75.9,79.8
2605,881,1,2025-04-16,no_show,64.2,97.4
2606,882,2,2025-06-01,active,91.4,73.0
2607,882,2,2024-12-06,completed,71.8,34.4
2608,882,5,2025-06-14,active,45.9,57.4
2609,882,3,2024-11-13,active,80.2,68.0
2610,882,4,2024-09-28,completed,46.8,77.3
2611,883,3,2025-04-08,dropped,85.0,96.7
2612,883,1,2025-03-30,completed,46.4,84.1
2613,883,1,2025-07-31,completed,77.5,49.4
2614,883,2,2025-04-07,completed,62.9,48.7
2615,884,3,2025-07-25,dropped,47.5,88.7
2616,884,3,2025-04-28,active,86.3,79.1
2617,884,1,2024-12-31,completed,66.7,66.6
2618,885,2,2025-04-13,completed,93.0,32.9
2619,885,1,2025-03-16,completed,47.3,94.4
2620,885,4,2024-10-11,dropped,74.6,48.9
2621,886,5,2025-02-05,dropped,84.7,99.7
2622,886,3,2024-09-30,no_show,69.6,74.0
2623,887,4,2025-08-24,dropped,44.7,73.9
2624,887,2,2025-03-29,active,63.5,71.3
2625,887,5,2025-06-20,active,45.3,81.5
2626,887,1,2024-12-18,completed,70.9,52.6
2627,888,4,2025-06-09,completed,52.4,45.9
2628,888,3,2025-07-25,active,85.9,32.7
2629,888,4,2024-11-08,no_show,63.8,42.9
2630,889,4,2024-09-21,active,45.3,95.0
2631,889,2,2025-04-14,no_show,73.9,90.3
2632,889,2,2025-08-25,completed,94.7,39.0
2633,889,4,2025-05-25,dropped,52.4,91.2
2634,890,5,2025-05-07,no_show,94.3,88.2
2635,890,4,2025-02-04,no_show,85.4,93.8
2636,890,4,2025-02-05,no_show,43.1,45.3
2637,890,3,2024-11-02,active,68.1,44.9
2638,891,4,2025-01-15,dropped,51.4,74.5
2639,891,1,2024-10-07,dropped,52.0,58.0
2640,892,2,2025-08-10,dropped,77.0,38.0
2641,892,4,2024-10-08,dropped,50.4,73.5
2642,892,4,2024-12-24,no_show,80.6,63.3
2643,892,3,2025-05-12,completed,83.4,74.3
2644,892,2,2025-07-02,active,69.6,62.1
2645,893,3,2025-03-19,no_show,84.6,44.2
2646,893,3,2025-03-09,no_show,46.3,36.3
2647,894,2,2025-01-03,no_show,54.9,89.7
2648,894,5,2024-09-19,completed,71.4,80.3
2649,895,1,2024-10-20,dropped,93.5,71.1
2650,895,2,2025-07-19,completed,52.1,90.3
2651,895,5,2025-06-09,dropped,52.0,59.6
2652,895,4,2025-04-11,no_show,78.5,51.8
2653,896,3,2025-06-16,active,93.0,88.7
2654,896,1,2025-01-17,completed,52.9,89.4
2655,896,4,2025-08-29,active,63.6,92.0
2656,896,4,2024-10-22,completed,58.0,62.7
2657,897,3,2025-04-21,dropped,59.9,71.3
2658,897,3,2024-12-10,active,81.1,89.8
2659,898,4,2025-06-23,no_show,99.4,44.1
2660,898,4,2025-01-27,active,88.2,64.9
2661,898,2,2025-02-12,completed,54.7,37.6
2662,898,2,2025-05-24,dropped,99.1,30.0
2663,899,2,2025-02-10,completed,89.8,63.1
2664,899,3,2024-10-27,completed,70.9,76.6
2665,899,1,2025-01-20,no_show,67.1,71.1
2666,899,4,2025-07-06,completed,71.9,34.3
2667,900,3,2025-05-19,dropped,87.0,61.2
2668,900,2,2025-02-07,no_show,55.6,85.4
2669,901,3,2024-11-16,completed,96.9,91.8
2670,901,4,2024-10-18,dropped,74.2,31.0
2671,902,4,2024-12-13,no_show,67.1,72.0
2672,902,1,2025-02-18,dropped,92.1,48.3
2673,902,5,2024-10-13,completed,51.0,53.0
2674,902,2,2024-09-11,no_show,55.7,47.0
2675,903,5,2025-01-15,no_show,71.9,45.0
2676,903,5,2024-12-01,active,42.4,79.0
2677,903,3,2024-11-30,dropped,90.8,33.5
2678,903,1,2025-05-19,dropped,66.5,85.1
2679,903,3,2025-07-25,completed,94.3,82.1
2680,904,2,2024-11-25,completed,81.8,62.7
2681,904,4,2025-03-29,no_show,66.3,40.9
2682,904,1,2025-03-14,active,46.4,52.0
2683,905,5,2025-06-12,no_show,40.7,90.4
2684,905,2,2025-03-05,active,87.6,33.3
2685,905,2,2025-07-31,active,56.1,36.3
2686,905,3,2025-07-17,completed,43.6,73.7
2687,905,2,2025-05-09,dropped,79.4,78.1
2688,906,1,2025-04-18,active,68.4,99.0
2689,907,4,2024-11-08,no_show,74.6,57.5
2690,907,1,2024-10-18,completed,67.6,77.1
2691,907,3,2025-03-08,no_show,93.2,65.0
2692,907,1,2024-10-24,active,91.6,47.3
2693,908,4,2024-10-12,dropped,77.3,99.7
2694,909,1,2025-04-18,active,96.7,57.0
2695,909,3,2025-01-01,dropped,63.3,77.6
2696,910,1,2025-07-30,completed,48.7,47.6
2697,910,5,2025-07-07,completed,79.2,55.1
2698,910,5,2025-03-12,active,81.7,90.9
2699,911,5,2025-06-15,dropped,77.8,83.3
2700,911,4,2024-09-24,completed,74.2,40.9
2701,911,2,2025-07-07,dropped,79.4,41.7
2702,912,4,2025-03-17,active,98.1,70.5
2703,912,3,2024-10-02,active,70.1,84.7
2704,912,3,2025-05-15,no_show,41.1,85.0
2705,912,2,2025-06-25,active,55.3,63.7
2706,912,1,2025-02-07,dropped,98.5,78.1
2707,913,2,2025-08-21,completed,82.8,47.9
2708,913,3,2024-12-18,dropped,48.6,99.9
2709,914,3,2024-09-07,no_show,71.5,49.7
2710,914,3,2025-04-01,active,88.3,58.4
2711,914,2,2024-10-20,completed,88.9,60.2
2712,914,4,2024-10-18,active,91.5,32.3
2713,914,3,2025-02-09,dropped,64.8,55.2
2714,915,4,2025-07-19,active,72.6,59.4
2715,915,3,2025-03-14,no_show,90.3,49.9
2716,916,5,2025-06-30,active,59.5,97.1
2717,916,1,2025-07-27,no_show,72.5,36.0
2718,916,5,2025-05-24,dropped,61.9,66.5
2719,917,2,2025-05-14,dropped,50.1,70.7
2720,917,4,2024-12-23,active,57.9,69.4
2721,917,1,2024-11-26,active,84.5,60.5
2722,917,5,2024-10-02,completed,53.9,40.3
2723,917,3,2025-04-12,no_show,57.2,83.9
2724,918,2,2025-06-14,no_show,57.8,88.1
2725,918,4,2024-09-14,completed,58.3,42.1
2726,919,3,2025-03-12,no_show,79.4,61.0
2727,919,2,2024-12-07,active,58.9,34.4
2728,920,2,2025-07-19,active,52.4,80.0
2729,920,4,2025-01-24,dropped,84.8,30.7
2730,920,1,2024-12-03,completed,72.8,35.2
2731,920,2,2025-01-22,active,87.1,43.0
2732,921,4,2024-10-01,dropped,58.0,73.4
2733,921,2,2025-03-22,completed,97.5,60.2
2734,921,3,2025-08-20,dropped,59.6,81.0
2735,921,5,2025-02-06,dropped,47.2,66.8
2736,921,2,2025-04-14,no_show,82.4,97.4
2737,922,4,2025-05-12,completed,55.6,50.8
2738,923,4,2024-09-11,active,97.0,35.6
2739,923,4,2025-03-29,dropped,57.8,88.0
2740,923,1,2024-11-20,no_show,97.1,47.1
2741,924,4,2025-07-17,completed,88.7,56.6
2742,924,3,2025-03-01,no_show,69.7,49.8
2743,925,3,2025-03-25,no_show,62.8,34.0
2744,925,4,2025-01-02,dropped,66.6,72.0
2745,925,5,2025-01-30,active,83.9,78.3
2746,925,4,2025-04-29,active,86.9,87.3
2747,925,2,2025-05-01,dropped,80.5,34.6
2748,926,1,2025-07-25,completed,41.0,72.3
2749,926,1,2025-01-31,active,56.3,33.2
2750,926,1,2025-04-08,active,77.2,59.6
2751,926,1,2025-03-02,completed,91.5,71.4
2752,926,4,2025-02-09,dropped,59.4,58.2
2753,927,2,2025-04-26,no_show,94.9,96.6
2754,927,3,2025-01-14,no_show,59.1,49.5
2755,927,4,2025-08-28,active,74.8,97.0
2756,927,5,2025-01-05,active,55.6,30.2
2757,927,3,2024-09-27,active,40.9,50.4
2758,928,1,2025-02-01,active,83.5,32.6
2759,928,3,2024-09-09,completed,79.4,57.5
2760,928,4,2025-06-01,active,55.9,33.2
2761,929,2,2025-08-23,completed,84.4,86.3
2762,930,5,2024-10-18,dropped,61.2,43.8
2763,930,5,2024-11-15,active,77.9,77.4
2764,930,1,2025-08-24,no_show,73.9,48.0
2765,930,4,2025-07-26,dropped,94.1,71.1
2766,930,4,2024-12-20,active,81.1,91.0
2767,931,4,2025-05-11,no_show,61.6,54.0
2768,931,4,2025-02-17,completed,80.7,62.9
2769,932,4,2024-11-17,completed,66.5,57.1
2770,932,5,2025-08-01,completed,41.2,48.9
2771,932,1,2025-08-16,active,91.2,78.6
2772,932,3,2024-10-11,no_show,59.0,87.9
2773,933,2,2025-08-16,completed,86.1,95.0
2774,933,5,2025-01-13,dropped,54.4,56.9
2775,933,1,2025-03-22,dropped,95.7,57.3
2776,933,5,2025-01-20,active,57.8,75.5
2777,933,1,2025-07-20,no_show,71.2,50.3
2778,934,2,2025-07-02,completed,91.5,48.8
2779,934,1,2025-07-26,completed,41.6,85.9
2780,935,1,2024-09-10,active,55.8,90.1
2781,935,3,2025-02-09,no_show,67.7,47.8
2782,935,5,2025-08-18,active,41.9,94.8
2783,935,3,2025-08-08,dropped,89.0,75.5
2784,936,2,2024-12-28,no_show,47.4,74.1
2785,936,2,2024-09-23,active,61.2,87.8
2786,936,3,2025-05-22,completed,85.4,46.7
2787,936,5,2025-01-27,active,42.2,30.2
2788,936,5,2024-09-22,completed,75.9,60.8
2789,937,4,2025-04-01,active,92.1,92.4
2790,937,1,2025-03-17,dropped,81.0,85.5
2791,938,4,2025-07-10,completed,97.8,60.8
2792,938,4,2025-03-01,no_show,74.2,71.7
2793,938,1,2024-09-19,dropped,82.9,62.2
2794,939,4,2025-06-16,no_show,80.3,47.8
2795,939,2,2025-07-19,active,84.3,80.5
2796,939,4,2024-10-28,active,74.9,33.8
2797,940,2,2024-10-17,completed,83.5,41.0
2798,940,2,2025-07-27,completed,40.9,34.8
2799,940,5,2025-05-19,active,59.4,57.7
2800,941,5,2024-11-07,active,84.5,73.6
2801,941,3,2025-07-21,active,78.6,48.9
